timestamp,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,mode_switch,return_switch,rattitude_switch,posctl_switch,loiter_switch,acro_switch,offboard_switch,kill_switch,arm_switch,transition_switch,gear_switch,mode_slot,data_source,stab_switch,man_switch
2508745359,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2508949340,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2509149399,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2509350953,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2509554929,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2509762962,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2509962972,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2510170925,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2510370816,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2510566948,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2510762908,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2510962904,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2511162951,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2511379042,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2511574812,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2511775034,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2511970928,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2512179215,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2512395116,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2512587101,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2512784619,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2512980541,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2513204404,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2513400539,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2513588529,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2513808526,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2514012596,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2514204562,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2514404411,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2514612583,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2514812504,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2515028542,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2515228531,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2515432527,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2515620560,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2515832531,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2516032845,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2516222227,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2516426328,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2516630279,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2516846176,0.0,-0.0,0.55536735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2517030255,0.0,-0.0,0.5529084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2517254341,0.0,-0.0,0.5529686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2517434549,0.0,-0.0,0.552999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2517650417,0.0,0.0,0.5530065,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2517854102,0.0,-0.0,0.5530248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2518054118,0.0,0.0,0.5529988,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2518262369,0.0,-0.0,0.55302274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2518462215,0.0,0.0,0.5530049,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2518662186,0.0,-0.0,0.5530161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2518870024,0.0,0.0,0.5530103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2519074161,0.0,-0.0,0.5530125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2519270357,0.0,0.0,0.5530124,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2519470265,0.0,-0.0,0.55301154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2519675769,0.0,0.0,0.5530126,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2519859730,0.0,0.0,0.5530125,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2520064136,0.0,-0.0,0.5530117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2520275707,0.0,0.0,0.55301225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2520487867,0.0,0.0,0.55301213,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0
2520679729,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2520879705,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2521095705,0.0,0.0,0.553012,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2521299708,0.0,-0.0,0.55301213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2521495729,0.0,0.0,0.553012,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2521703929,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2521887755,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2522107844,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2522307759,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2522503911,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2522711741,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2522911752,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2523113362,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2523309403,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2523509387,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2523709397,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2523929222,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2524129350,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2524333194,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2524529687,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2524737291,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2524941323,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2525141673,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2525333440,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2525549382,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2525753515,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2525953395,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2526153328,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2526349374,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2526566929,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2526751115,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2526966870,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2527155085,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2527358947,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2527578932,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2527778909,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2527962907,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2528190785,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2528383250,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2528579037,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2528779145,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2528978932,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2529195008,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2529398928,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2529591120,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2529787259,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2529988545,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2530188526,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2530392670,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2530592581,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2530796705,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2531016511,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2531196513,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2531400541,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2531620831,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2531820534,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2532020571,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2532216519,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2532432557,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2532636567,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2532832531,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2533024846,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2533228531,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2533425326,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2533630012,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2533830128,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2534038119,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2534238021,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2534438218,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2534654111,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2534846137,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2535070185,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2535270085,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2535454170,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2535678179,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2535874025,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2536070121,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2536270129,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2536462195,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2536678133,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2536874926,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2537096019,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2537279726,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2537492073,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2537695654,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2537903835,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2538083903,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2538287741,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2538487861,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2538699873,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2538903903,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2539095703,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2539315731,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2539519743,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2539719817,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2539919746,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2540115731,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2540315620,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2540509497,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2540713210,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2540933409,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2541137201,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2541329339,0.0,0.0,0.5530121,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
2541525782,0.0,-0.0,0.5530121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
